Hour,Shift_ID,Scheduled_Parts,Traffic_Index,Current_Buffer_Pct,Quality_Fail_Flag,Machine_Fault_Flag,Actual_Arrival_Lag_Mins,Baseline_Downtime_Cost
622,3,50,2.2,8,1,0,7,0.0
623,3,50,2.12,7,1,0,0,0.0
624,1,50,2.15,13,1,0,1,0.0
625,1,50,2.27,13,1,0,7,0.0
626,1,50,2.16,10,1,0,2,0.0
627,1,50,2.16,11,1,0,0,0.0
628,1,50,2.37,93,0,0,8,0.0
629,1,50,1.99,95,0,0,8,0.0
630,1,50,1.88,95,0,0,7,0.0
631,1,50,2.15,93,0,0,1,0.0
632,2,50,3.47,94,0,0,3,0.0
633,2,50,4.36,97,0,0,3,0.0
634,2,50,5.0,97,0,0,3,0.0
635,2,50,5.0,97,0,0,5,0.0
636,2,50,5.0,100,0,0,36,4320.0
637,2,50,5.0,99,0,0,41,4920.0
638,2,50,5.0,100,0,0,25,3000.0
639,2,50,5.0,100,0,0,6,0.0
640,3,50,4.08,100,0,0,7,0.0
641,3,50,3.17,98,0,0,2,0.0
642,3,50,2.76,96,0,0,70,8400.0
643,3,50,2.39,97,0,0,56,6720.0
644,3,50,2.22,96,0,0,3,0.0
645,3,50,1.94,97,0,0,1,0.0
646,3,50,2.33,10,1,0,3,0.0
647,3,50,2.38,99,0,0,3,0.0
648,1,50,2.47,98,0,0,1,0.0
649,1,50,2.62,100,0,0,8,0.0
650,1,50,2.51,99,0,0,3,0.0
651,1,50,2.12,98,0,0,8,0.0
652,1,50,2.19,96,0,0,34,4080.0
653,1,50,2.27,99,0,0,5,0.0
654,1,50,2.45,98,0,0,40,4800.0
655,1,50,2.34,100,0,0,5,0.0
656,2,50,2.85,100,0,0,8,0.0
657,2,50,3.51,100,0,0,37,4440.0
658,2,50,4.24,100,0,0,42,5040.0
659,2,50,5.0,100,0,0,36,4320.0
660,2,50,5.0,100,0,0,2,0.0
661,2,50,5.0,100,0,0,8,0.0
662,2,50,5.0,100,0,0,7,0.0
663,2,50,5.0,8,1,0,2,0.0
664,3,50,3.98,100,0,0,1,0.0
665,3,50,3.16,100,0,0,0,0.0
666,3,50,2.63,98,0,0,6,0.0
667,3,50,2.32,100,0,1,50,5000.0
668,3,50,2.05,100,0,1,57,5000.0
669,3,50,1.87,100,0,0,3,0.0
670,3,50,1.82,100,0,0,5,0.0
671,3,50,1.71,99,0,0,0,0.0
672,1,50,2.17,100,0,0,3,0.0
673,1,50,1.88,98,0,0,4,0.0
674,1,50,2.01,98,0,0,41,4920.0
675,1,50,2.01,96,0,0,59,7080.0
676,1,50,2.45,99,0,0,55,6600.0
677,1,50,2.1,100,0,0,62,7440.0
678,1,50,2.07,100,0,0,34,4080.0
679,1,50,2.47,100,0,0,8,0.0
680,2,50,3.75,99,0,0,3,0.0
681,2,50,4.96,100,0,0,7,0.0
682,2,50,5.0,100,0,0,3,0.0
683,2,50,5.0,100,0,0,0,0.0
684,2,50,5.0,100,0,0,1,0.0
685,2,50,5.0,98,0,0,7,0.0
686,2,50,5.0,99,0,0,54,6480.0
687,2,50,5.0,97,0,0,5,0.0
688,3,50,4.01,98,0,0,0,0.0
689,3,50,3.68,96,0,0,7,0.0
690,3,50,3.02,97,0,0,2,0.0
691,3,50,2.66,95,0,0,63,7560.0
692,3,50,2.48,99,0,0,45,5400.0
693,3,50,2.42,96,0,0,56,6720.0
694,3,50,2.17,95,0,0,3,0.0
695,3,50,1.91,93,0,0,5,0.0
696,1,50,2.09,96,0,0,7,0.0
697,1,50,1.98,98,0,0,6,0.0
698,1,50,2.12,100,0,0,8,0.0
699,1,50,1.9,98,0,0,5,0.0
700,1,50,1.99,100,0,0,6,0.0
701,1,50,2.09,100,0,0,68,8160.0
702,1,50,1.8,100,0,0,51,6120.0
703,1,50,1.82,100,0,0,4,0.0
704,2,50,2.34,98,0,0,3,0.0
705,2,50,2.78,9,1,0,0,0.0
706,2,50,4.18,100,0,0,4,0.0
707,2,50,4.86,98,0,0,1,0.0
708,2,50,5.0,98,0,0,6,0.0
709,2,50,5.0,95,0,0,1,0.0
710,2,50,5.0,98,0,0,5,0.0
711,2,50,5.0,96,0,0,6,0.0
712,3,50,4.25,99,0,1,90,5000.0
713,3,50,3.63,99,0,0,6,0.0
714,3,50,3.15,98,0,0,7,0.0
715,3,50,2.76,99,0,0,5,0.0
716,3,50,2.93,98,0,0,1,0.0
717,3,50,2.98,95,0,0,3,0.0
718,3,50,3.11,94,0,0,5,0.0
719,3,50,2.57,95,0,0,1,0.0
720,1,50,2.65,92,0,0,7,0.0
721,1,50,2.86,91,0,0,0,0.0
722,1,50,2.43,90,0,0,6,0.0
723,1,50,2.05,88,0,0,30,3600.0
724,1,50,2.29,85,0,0,3,0.0
725,1,50,2.34,84,0,1,82,5000.0
726,1,50,2.57,86,0,1,76,5000.0
727,1,50,2.2,89,0,0,2,0.0
728,2,50,3.41,93,0,0,1,0.0
729,2,50,3.98,94,0,0,62,7440.0
730,2,50,4.49,13,1,0,0,0.0
731,2,50,4.99,95,0,0,6,0.0
732,2,50,5.0,93,0,0,3,0.0
733,2,50,5.0,96,0,0,7,0.0
734,2,50,5.0,99,0,0,7,0.0
735,2,50,5.0,100,0,0,3,0.0
736,3,50,4.46,8,1,0,8,0.0
737,3,50,3.71,100,0,0,1,0.0
738,3,50,3.51,98,0,0,32,3840.0
739,3,50,3.09,100,0,0,70,8400.0
740,3,50,2.74,13,1,0,1,0.0
741,3,50,2.57,100,0,0,1,0.0
742,3,50,2.32,98,0,0,32,3840.0
743,3,50,2.49,96,0,0,4,0.0
744,1,50,2.42,98,0,0,4,0.0
745,1,50,2.17,99,0,0,3,0.0
746,1,50,2.49,96,0,0,5,0.0
747,1,50,2.33,96,0,0,8,0.0
748,1,50,2.34,96,0,0,4,0.0
749,1,50,2.62,93,0,0,5,0.0
750,1,50,2.6,91,0,0,43,5160.0
751,1,50,2.21,91,0,0,20,2400.0
752,2,50,3.57,92,0,0,5,0.0
753,2,50,4.58,91,0,0,0,0.0
754,2,50,5.0,92,0,0,6,0.0
755,2,50,5.0,95,0,0,3,0.0
756,2,50,5.0,99,0,0,5,0.0
757,2,50,5.0,100,0,0,4,0.0
758,2,50,5.0,100,0,0,3,0.0
759,2,50,5.0,99,0,0,4,0.0
760,3,50,4.39,98,0,0,49,5880.0
761,3,50,3.49,99,0,0,8,0.0
762,3,50,2.98,99,0,0,0,0.0
763,3,50,2.57,99,0,1,118,5000.0
764,3,50,2.66,100,0,0,4,0.0
765,3,50,2.18,100,0,0,6,0.0
766,3,50,2.26,100,0,0,6,0.0
767,3,50,2.45,100,0,0,3,0.0
768,1,50,2.67,100,0,0,1,0.0
769,1,50,2.43,8,1,0,0,0.0
770,1,50,2.62,5,1,0,6,0.0
771,1,50,2.21,13,1,0,1,0.0
772,1,50,2.48,99,0,0,1,0.0
773,1,50,2.13,100,0,0,39,4680.0
774,1,50,2.09,100,0,0,60,7200.0
775,1,50,2.36,98,0,0,4,0.0
776,2,50,2.89,96,0,0,1,0.0
777,2,50,3.5,94,0,0,6,0.0
778,2,50,4.6,92,0,0,7,0.0
779,2,50,5.0,91,0,0,0,0.0
780,2,50,5.0,89,0,0,3,0.0
781,2,50,5.0,87,0,0,8,0.0
782,2,50,5.0,90,0,0,5,0.0
783,2,50,5.0,89,0,0,0,0.0
784,3,50,4.06,86,0,0,5,0.0
785,3,50,3.28,86,0,0,4,0.0
786,3,50,3.28,86,0,0,7,0.0
787,3,50,3.03,89,0,0,5,0.0
788,3,50,2.72,87,0,0,2,0.0
789,3,50,2.55,85,0,0,5,0.0
790,3,50,2.8,83,0,0,1,0.0
791,3,50,2.37,80,0,0,3,0.0
792,1,50,2.4,81,0,0,0,0.0
793,1,50,2.36,78,0,0,1,0.0
794,1,50,2.41,82,0,1,111,5000.0
795,1,50,2.0,81,0,1,47,5000.0
796,1,50,2.35,81,0,0,7,0.0
797,1,50,2.65,79,0,0,7,0.0
798,1,50,2.58,79,0,0,4,0.0
799,1,50,2.63,76,0,0,74,8880.0
800,2,50,3.96,74,0,0,60,7200.0
801,2,50,5.0,74,0,0,52,6240.0
802,2,50,5.0,75,0,0,5,0.0
803,2,50,5.0,79,0,0,4,0.0
804,2,50,5.0,83,0,0,4,0.0
805,2,50,5.0,86,0,0,4,0.0
806,2,50,5.0,85,0,0,2,0.0
807,2,50,5.0,83,0,0,6,0.0
808,3,50,4.49,81,0,0,2,0.0
809,3,50,3.78,82,0,0,4,0.0
810,3,50,3.03,84,0,0,8,0.0
811,3,50,3.16,88,0,0,73,8760.0
812,3,50,3.14,86,0,0,8,0.0
813,3,50,2.59,5,1,0,6,0.0
814,3,50,2.81,84,0,0,3,0.0
815,3,50,2.92,86,0,0,5,0.0
816,1,50,2.73,88,0,0,4,0.0
817,1,50,2.66,8,1,0,5,0.0
818,1,50,2.46,9,1,0,6,0.0
819,1,50,2.06,90,0,0,5,0.0
820,1,50,1.99,93,0,0,1,0.0
821,1,50,2.3,95,0,0,28,3360.0
822,1,50,1.91,99,0,0,6,0.0
823,1,50,1.89,97,0,0,1,0.0
824,2,50,2.69,95,0,0,0,0.0
825,2,50,3.62,93,0,0,47,5640.0
826,2,50,4.93,94,0,0,2,0.0
827,2,50,5.0,95,0,0,4,0.0
828,2,50,5.0,97,0,0,1,0.0
829,2,50,5.0,97,0,0,3,0.0
830,2,50,5.0,98,0,0,4,0.0
831,2,50,5.0,6,1,0,0,0.0
832,3,50,4.14,10,1,0,6,0.0
833,3,50,3.3,13,1,0,0,0.0
834,3,50,2.74,100,0,0,5,0.0
835,3,50,2.59,100,0,0,65,7800.0
836,3,50,2.43,98,0,0,45,5400.0
837,3,50,2.69,98,0,1,85,5000.0
838,3,50,2.45,96,0,1,51,5000.0
839,3,50,2.45,100,0,1,72,5000.0
840,1,50,2.49,100,0,0,4,0.0
841,1,50,2.05,99,0,0,6,0.0
842,1,50,2.24,97,0,1,75,5000.0
843,1,50,2.0,97,0,1,58,5000.0
844,1,50,2.42,99,0,1,51,5000.0
845,1,50,2.11,98,0,1,52,5000.0
846,1,50,2.08,100,0,0,2,0.0
847,1,50,1.82,100,0,0,38,4560.0
848,2,50,3.25,99,0,0,6,0.0
849,2,50,4.14,100,0,0,0,0.0
850,2,50,5.0,97,0,0,4,0.0
851,2,50,5.0,100,0,1,56,5000.0
852,2,50,5.0,100,0,0,0,0.0
853,2,50,5.0,97,0,0,2,0.0
854,2,50,5.0,94,0,1,97,5000.0
855,2,50,5.0,93,0,0,1,0.0
856,3,50,3.94,96,0,0,2,0.0
857,3,50,3.09,96,0,0,5,0.0
858,3,50,2.82,99,0,0,6,0.0
859,3,50,2.69,100,0,0,3,0.0
860,3,50,2.24,100,0,0,4,0.0
861,3,50,2.45,100,0,0,1,0.0
862,3,50,2.35,100,0,0,1,0.0
863,3,50,2.34,100,0,0,8,0.0
864,1,50,2.27,100,0,0,3,0.0
865,1,50,2.19,98,0,0,0,0.0
866,1,50,2.25,97,0,0,1,0.0
867,1,50,1.99,98,0,0,2,0.0
868,1,50,1.83,97,0,0,7,0.0
869,1,50,2.23,94,0,0,8,0.0
870,1,50,2.57,98,0,0,8,0.0
871,1,50,2.38,7,1,0,7,0.0
872,2,50,3.04,100,0,0,8,0.0
873,2,50,4.07,99,0,1,86,5000.0
874,2,50,4.84,100,0,1,51,5000.0
875,2,50,5.0,97,0,1,61,5000.0
876,2,50,5.0,94,0,0,5,0.0
877,2,50,5.0,98,0,0,3,0.0
878,2,50,5.0,100,0,0,36,4320.0
879,2,50,5.0,100,0,0,20,2400.0
880,3,50,3.97,100,0,0,42,5040.0
881,3,50,3.25,100,0,0,8,0.0
882,3,50,3.08,97,0,0,8,0.0
883,3,50,2.47,100,0,0,4,0.0
884,3,50,2.11,100,0,0,1,0.0
885,3,50,2.37,98,0,0,0,0.0
886,3,50,2.1,100,0,0,4,0.0
887,3,50,2.26,100,0,0,2,0.0
888,1,50,2.06,100,0,0,0,0.0
889,1,50,1.82,100,0,0,0,0.0
890,1,50,1.75,100,0,0,2,0.0
891,1,50,2.07,100,0,0,8,0.0
892,1,50,2.39,98,0,0,7,0.0
893,1,50,2.6,100,0,0,0,0.0
894,1,50,2.41,100,0,0,2,0.0
895,1,50,2.49,100,0,0,6,0.0
896,2,50,3.08,99,0,0,1,0.0
897,2,50,3.74,99,0,0,3,0.0
898,2,50,5.0,96,0,0,8,0.0
899,2,50,5.0,95,0,0,6,0.0
900,2,50,5.0,11,1,0,7,0.0
901,2,50,5.0,99,0,0,2,0.0
902,2,50,5.0,100,0,0,3,0.0
903,2,50,5.0,100,0,0,8,0.0
904,3,50,4.24,100,0,0,7,0.0
905,3,50,3.58,9,1,0,3,0.0
906,3,50,3.48,100,0,0,6,0.0
907,3,50,3.35,100,0,0,1,0.0
908,3,50,2.9,100,0,0,5,0.0
909,3,50,2.52,100,0,0,5,0.0
910,3,50,2.35,100,0,0,1,0.0
911,3,50,2.39,100,0,0,5,0.0
912,1,50,2.17,97,0,0,7,0.0
913,1,50,2.29,98,0,0,3,0.0
914,1,50,2.21,100,0,0,4,0.0
915,1,50,2.26,100,0,0,7,0.0
916,1,50,2.21,100,0,0,2,0.0
917,1,50,2.07,98,0,0,8,0.0
918,1,50,2.46,95,0,0,3,0.0
919,1,50,2.59,94,0,0,5,0.0
920,2,50,3.11,91,0,0,24,2880.0
921,2,50,4.38,92,0,0,41,4920.0
922,2,50,5.0,94,0,0,2,0.0
923,2,50,5.0,95,0,0,2,0.0
924,2,50,5.0,92,0,0,74,8880.0
925,2,50,5.0,94,0,0,56,6720.0
926,2,50,5.0,92,0,0,3,0.0
927,2,50,5.0,96,0,1,46,5000.0
928,3,50,4.21,94,0,0,6,0.0
929,3,50,3.72,93,0,0,8,0.0
930,3,50,3.1,94,0,0,3,0.0
931,3,50,2.57,94,0,0,5,0.0
932,3,50,2.73,93,0,0,2,0.0
933,3,50,2.95,90,0,0,3,0.0
934,3,50,2.76,88,0,0,4,0.0
935,3,50,2.36,92,0,0,2,0.0
936,1,50,2.16,91,0,0,6,0.0
937,1,50,1.82,93,0,0,4,0.0
938,1,50,2.26,93,0,0,3,0.0
939,1,50,1.97,10,1,0,2,0.0
940,1,50,2.11,93,0,0,0,0.0
941,1,50,1.98,93,0,0,6,0.0
942,1,50,2.1,93,0,0,6,0.0
943,1,50,2.26,91,0,0,1,0.0
944,2,50,3.51,91,0,0,4,0.0
945,2,50,4.07,90,0,0,8,0.0
946,2,50,4.42,88,0,0,6,0.0
947,2,50,4.9,86,0,0,39,4680.0
948,2,50,5.0,84,0,0,31,3720.0
949,2,50,5.0,85,0,0,66,7920.0
950,2,50,5.0,86,0,0,37,4440.0
951,2,50,5.0,89,0,0,2,0.0
952,3,50,4.3,93,0,0,2,0.0
953,3,50,3.44,91,0,0,7,0.0
954,3,50,3.39,95,0,0,5,0.0
955,3,50,2.99,97,0,0,2,0.0
956,3,50,2.68,13,1,0,5,0.0
957,3,50,2.57,9,1,0,2,0.0
958,3,50,2.13,95,0,0,0,0.0
959,3,50,1.92,99,0,0,58,6960.0
960,1,50,2.2,100,0,0,0,0.0
961,1,50,1.9,100,0,0,0,0.0
962,1,50,2.08,100,0,0,5,0.0
963,1,50,1.94,100,0,0,6,0.0
964,1,50,1.95,100,0,0,6,0.0
965,1,50,1.88,100,0,0,44,5280.0
966,1,50,1.88,98,0,0,67,8040.0
967,1,50,2.16,96,0,0,0,0.0
968,2,50,2.85,100,0,0,7,0.0
969,2,50,3.8,98,0,0,27,3240.0
970,2,50,4.65,98,0,0,0,0.0
971,2,50,5.0,95,0,0,8,0.0
972,2,50,5.0,93,0,0,45,5400.0
973,2,50,5.0,92,0,0,3,0.0
974,2,50,5.0,90,0,1,49,5000.0
975,2,50,5.0,91,0,0,1,0.0
976,3,50,4.0,89,0,0,8,0.0
977,3,50,3.54,87,0,0,1,0.0
978,3,50,2.82,84,0,0,3,0.0
979,3,50,2.65,81,0,0,6,0.0
980,3,50,2.6,82,0,0,1,0.0
981,3,50,2.37,86,0,0,37,4440.0
982,3,50,2.54,90,0,0,63,7560.0
983,3,50,2.16,92,0,0,23,2760.0
984,1,50,1.87,91,0,0,3,0.0
985,1,50,2.15,90,0,1,99,5000.0
986,1,50,2.18,90,0,0,7,0.0
987,1,50,2.34,87,0,0,30,3600.0
988,1,50,2.26,90,0,0,73,8760.0
989,1,50,2.07,91,0,0,57,6840.0
990,1,50,2.36,94,0,0,53,6360.0
991,1,50,2.55,92,0,0,8,0.0
992,2,50,3.65,91,0,0,2,0.0
993,2,50,4.29,91,0,0,3,0.0
994,2,50,5.0,91,0,0,5,0.0
995,2,50,5.0,94,0,0,0,0.0
996,2,50,5.0,92,0,0,8,0.0
997,2,50,5.0,92,0,0,1,0.0
998,2,50,5.0,95,0,0,1,0.0
999,2,50,5.0,92,0,0,5,0.0
1000,3,50,4.13,7,1,0,0,0.0
1001,3,50,3.33,96,0,1,101,5000.0
1002,3,50,3.04,93,0,1,45,5000.0
1003,3,50,3.08,94,0,1,61,5000.0
1004,3,50,3.01,96,0,1,70,5000.0
1005,3,50,3.01,100,0,0,1,0.0
1006,3,50,2.9,11,1,0,5,0.0
1007,3,50,2.85,8,1,0,7,0.0
1008,1,50,2.93,12,1,0,1,0.0
1009,1,50,2.54,97,0,0,7,0.0
1010,1,50,2.44,100,0,0,2,0.0
1011,1,50,2.18,98,0,0,5,0.0
1012,1,50,2.56,100,0,0,3,0.0
1013,1,50,2.8,99,0,0,1,0.0
1014,1,50,2.29,99,0,0,4,0.0
1015,1,50,2.43,100,0,0,5,0.0
1016,2,50,3.78,100,0,0,6,0.0
1017,2,50,4.31,100,0,0,8,0.0
1018,2,50,5.0,98,0,0,5,0.0
1019,2,50,5.0,100,0,0,4,0.0
1020,2,50,5.0,100,0,0,7,0.0
1021,2,50,5.0,100,0,0,1,0.0
1022,2,50,5.0,100,0,0,7,0.0
1023,2,50,5.0,98,0,0,57,6840.0
1024,3,50,4.53,99,0,0,65,7800.0
1025,3,50,4.18,98,0,0,67,8040.0
1026,3,50,3.58,100,0,0,51,6120.0
1027,3,50,3.45,100,0,0,23,2760.0
1028,3,50,3.35,100,0,0,45,5400.0
1029,3,50,2.88,100,0,0,6,0.0
1030,3,50,2.94,100,0,0,8,0.0
1031,3,50,2.39,97,0,0,5,0.0
1032,1,50,2.42,95,0,0,6,0.0
1033,1,50,2.16,94,0,0,2,0.0
1034,1,50,1.91,13,1,0,6,0.0
1035,1,50,1.69,95,0,0,8,0.0
1036,1,50,2.01,92,0,0,5,0.0
1037,1,50,1.96,96,0,0,5,0.0
1038,1,50,2.22,100,0,0,7,0.0
1039,1,50,1.9,97,0,0,5,0.0
1040,2,50,2.61,95,0,0,5,0.0
1041,2,50,3.55,93,0,0,1,0.0
1042,2,50,4.73,96,0,0,1,0.0
1043,2,50,5.0,99,0,0,1,0.0
1044,2,50,5.0,11,1,0,0,0.0
1045,2,50,5.0,5,1,0,0,0.0
1046,2,50,5.0,100,0,0,2,0.0
1047,2,50,5.0,100,0,0,8,0.0
1048,3,50,3.82,97,0,0,5,0.0
1049,3,50,3.63,100,0,0,3,0.0
1050,3,50,2.85,100,0,0,7,0.0
1051,3,50,2.95,100,0,0,1,0.0
1052,3,50,2.76,97,0,0,2,0.0
1053,3,50,2.94,95,0,0,8,0.0
1054,3,50,2.96,97,0,1,93,5000.0
1055,3,50,3.12,98,0,1,59,5000.0
1056,1,50,2.75,100,0,0,7,0.0
1057,1,50,2.8,99,0,0,5,0.0
1058,1,50,2.56,97,0,0,8,0.0
1059,1,50,2.45,99,0,0,3,0.0
1060,1,50,2.49,96,0,0,8,0.0
1061,1,50,2.7,11,1,0,7,0.0
1062,1,50,2.93,97,0,0,7,0.0
1063,1,50,2.92,96,0,0,67,8040.0
1064,2,50,3.72,100,0,0,2,0.0
1065,2,50,4.51,98,0,0,1,0.0
1066,2,50,5.0,97,0,0,2,0.0
1067,2,50,5.0,99,0,0,4,0.0
1068,2,50,5.0,100,0,0,5,0.0
1069,2,50,5.0,100,0,0,3,0.0
1070,2,50,5.0,99,0,0,1,0.0
1071,2,50,5.0,98,0,0,3,0.0
1072,3,50,3.98,98,0,0,5,0.0
1073,3,50,3.11,97,0,0,1,0.0
1074,3,50,2.49,96,0,0,46,5520.0
1075,3,50,2.79,97,0,0,6,0.0
1076,3,50,2.57,96,0,0,0,0.0
1077,3,50,2.39,95,0,0,0,0.0
1078,3,50,2.48,97,0,0,1,0.0
1079,3,50,2.2,95,0,0,1,0.0
1080,1,50,2.55,95,0,0,3,0.0
1081,1,50,2.68,7,1,0,4,0.0
1082,1,50,2.24,91,0,0,8,0.0
1083,1,50,2.18,91,0,0,2,0.0
1084,1,50,2.49,92,0,0,0,0.0
1085,1,50,2.75,91,0,0,1,0.0
1086,1,50,2.57,95,0,0,5,0.0
1087,1,50,2.56,97,0,0,8,0.0
1088,2,50,3.11,95,0,0,4,0.0
1089,2,50,4.51,93,0,0,59,7080.0
1090,2,50,5.0,94,0,0,21,2520.0
1091,2,50,5.0,97,0,0,51,6120.0
1092,2,50,5.0,98,0,0,1,0.0
1093,2,50,5.0,95,0,0,5,0.0
1094,2,50,5.0,97,0,0,4,0.0
1095,2,50,5.0,98,0,0,4,0.0
1096,3,50,3.93,100,0,0,0,0.0
1097,3,50,3.22,100,0,0,0,0.0
1098,3,50,2.69,100,0,0,25,3000.0
1099,3,50,2.77,100,0,0,7,0.0
1100,3,50,2.5,99,0,0,70,8400.0
1101,3,50,2.09,100,0,0,55,6600.0
1102,3,50,2.49,97,0,0,30,3600.0
1103,3,50,2.71,100,0,0,7,0.0
1104,1,50,2.89,97,0,0,2,0.0
1105,1,50,3.07,100,0,0,4,0.0
1106,1,50,2.58,100,0,0,8,0.0
1107,1,50,2.4,100,0,0,2,0.0
1108,1,50,2.55,97,0,0,3,0.0
1109,1,50,2.61,96,0,0,2,0.0
1110,1,50,2.24,97,0,0,3,0.0
1111,1,50,2.48,98,0,0,5,0.0
1112,2,50,3.09,98,0,0,3,0.0
1113,2,50,3.68,100,0,0,6,0.0
1114,2,50,4.59,100,0,0,4,0.0
1115,2,50,5.0,100,0,0,66,7920.0
1116,2,50,5.0,100,0,0,8,0.0
1117,2,50,5.0,97,0,0,1,0.0
1118,2,50,5.0,99,0,0,6,0.0
1119,2,50,5.0,100,0,0,8,0.0
1120,3,50,3.9,99,0,0,5,0.0
1121,3,50,3.69,100,0,0,1,0.0
1122,3,50,3.6,99,0,0,0,0.0
1123,3,50,3.47,100,0,0,3,0.0
1124,3,50,3.34,100,0,0,7,0.0
1125,3,50,3.13,6,1,0,4,0.0
1126,3,50,2.9,7,1,0,0,0.0
1127,3,50,2.4,100,0,0,6,0.0
1128,1,50,2.28,99,0,0,1,0.0
1129,1,50,2.18,100,0,0,0,0.0
1130,1,50,2.02,99,0,0,0,0.0
1131,1,50,2.26,96,0,0,0,0.0
1132,1,50,2.25,96,0,0,4,0.0
1133,1,50,1.94,100,0,0,0,0.0
1134,1,50,1.82,98,0,0,6,0.0
1135,1,50,2.09,97,0,0,0,0.0
1136,2,50,2.55,99,0,0,7,0.0
1137,2,50,3.81,97,0,0,7,0.0
1138,2,50,4.67,94,0,0,4,0.0
1139,2,50,5.0,93,0,0,0,0.0
1140,2,50,5.0,90,0,0,1,0.0
1141,2,50,5.0,88,0,0,1,0.0
1142,2,50,5.0,89,0,0,3,0.0
1143,2,50,5.0,88,0,0,4,0.0
1144,3,50,4.22,12,1,0,3,0.0
1145,3,50,3.46,11,1,0,0,0.0
1146,3,50,3.38,12,1,0,6,0.0
1147,3,50,3.26,84,0,0,7,0.0
1148,3,50,3.08,87,0,0,8,0.0
1149,3,50,3.09,85,0,0,22,2640.0
1150,3,50,3.12,87,0,0,21,2520.0
1151,3,50,3.01,90,0,0,7,0.0
1152,1,50,3.04,91,0,0,3,0.0
1153,1,50,2.95,90,0,0,0,0.0
1154,1,50,2.87,87,0,0,39,4680.0
1155,1,50,2.78,84,0,0,4,0.0
1156,1,50,2.81,87,0,0,1,0.0
1157,1,50,2.38,90,0,0,5,0.0
1158,1,50,2.63,93,0,0,3,0.0
1159,1,50,2.79,90,0,0,8,0.0
1160,2,50,3.19,87,0,0,7,0.0
1161,2,50,4.41,86,0,0,1,0.0
1162,2,50,4.88,87,0,0,5,0.0
1163,2,50,5.0,88,0,0,8,0.0
1164,2,50,5.0,85,0,0,7,0.0
1165,2,50,5.0,88,0,0,5,0.0
1166,2,50,5.0,90,0,0,45,5400.0
1167,2,50,5.0,94,0,0,7,0.0
1168,3,50,4.18,97,0,0,0,0.0
1169,3,50,3.23,94,0,1,70,5000.0
1170,3,50,2.78,91,0,0,8,0.0
1171,3,50,2.71,88,0,0,0,0.0
1172,3,50,2.93,87,0,0,8,0.0
1173,3,50,2.83,88,0,0,1,0.0
1174,3,50,2.47,88,0,0,7,0.0
1175,3,50,2.51,88,0,0,8,0.0
1176,1,50,2.46,89,0,0,6,0.0
1177,1,50,2.61,91,0,0,22,2640.0
1178,1,50,2.2,93,0,0,1,0.0
1179,1,50,2.41,90,0,0,1,0.0
1180,1,50,2.4,90,0,0,3,0.0
1181,1,50,2.7,89,0,0,4,0.0
1182,1,50,2.45,12,1,0,6,0.0
1183,1,50,2.49,87,0,0,8,0.0
1184,2,50,3.84,88,0,0,8,0.0
1185,2,50,4.29,86,0,0,8,0.0
1186,2,50,5.0,7,1,0,7,0.0
1187,2,50,5.0,8,1,0,8,0.0
1188,2,50,5.0,10,1,0,7,0.0
1189,2,50,5.0,84,0,0,1,0.0
1190,2,50,5.0,82,0,0,1,0.0
1191,2,50,5.0,80,0,0,7,0.0
1192,3,50,4.24,9,1,0,1,0.0
1193,3,50,3.53,5,1,0,2,0.0
1194,3,50,3.23,88,0,0,6,0.0
1195,3,50,2.6,90,0,0,3,0.0
1196,3,50,2.77,94,0,0,8,0.0
1197,3,50,2.97,96,0,0,7,0.0
1198,3,50,3.11,100,0,0,59,7080.0
1199,3,50,3.04,12,1,0,3,0.0
1200,1,50,2.52,11,1,0,1,0.0
1201,1,50,2.63,99,0,0,1,0.0
1202,1,50,2.16,97,0,0,3,0.0
1203,1,50,1.83,100,0,0,3,0.0
1204,1,50,1.82,99,0,0,30,3600.0
1205,1,50,1.94,9,1,0,1,0.0
1206,1,50,2.24,9,1,0,4,0.0
1207,1,50,2.38,98,0,0,1,0.0
1208,2,50,3.22,100,0,0,48,5760.0
1209,2,50,3.86,100,0,0,2,0.0
1210,2,50,5.0,99,0,1,116,5000.0
1211,2,50,5.0,96,0,1,101,5000.0
1212,2,50,5.0,93,0,0,8,0.0
1213,2,50,5.0,91,0,0,1,0.0
1214,2,50,5.0,95,0,0,8,0.0
1215,2,50,5.0,98,0,0,6,0.0
1216,3,50,3.97,100,0,0,0,0.0
1217,3,50,3.14,100,0,0,62,7440.0
1218,3,50,3.01,98,0,0,1,0.0
1219,3,50,2.9,97,0,0,55,6600.0
1220,3,50,2.53,97,0,0,8,0.0
1221,3,50,2.79,94,0,0,7,0.0
1222,3,50,2.36,97,0,0,8,0.0
1223,3,50,2.28,96,0,0,2,0.0
1224,1,50,2.6,98,0,0,33,3960.0
1225,1,50,2.44,95,0,0,69,8280.0
1226,1,50,2.48,96,0,0,2,0.0
1227,1,50,2.34,94,0,0,7,0.0
1228,1,50,2.14,96,0,0,7,0.0
1229,1,50,2.54,95,0,0,6,0.0
1230,1,50,2.38,93,0,0,2,0.0
1231,1,50,2.64,92,0,1,97,5000.0
1232,2,50,3.25,96,0,0,3,0.0
1233,2,50,3.83,99,0,0,7,0.0
1234,2,50,4.2,97,0,0,5,0.0
1235,2,50,5.0,95,0,0,6,0.0
1236,2,50,5.0,94,0,0,6,0.0
